account_id,trans_id,date_trans,amount,running_total
3834,1121968,5/12/1993,13875,77363.5
3834,1122558,5/19/1993,13100,90463.5
3834,3657069,5/31/1993,146.4,90609.9
3834,1122329,6/11/1993,2300,92909.9
3834,1121969,6/12/1993,20812,113721.9
3834,1122257,6/13/1993,262,113983.9
3834,1122559,6/18/1993,12600,126583.9
3834,1122396,6/23/1993,24000,150583.9
3834,1122454,6/23/1993,2520,153103.9
3834,1122330,6/24/1993,1600,154703.9
3834,1122489,6/30/1993,14.6,154718.5
3834,3657070,6/30/1993,143.4,154861.9
3834,1122042,7/6/1993,3114,157975.9
3834,1122186,7/7/1993,3189,161164.9
3834,1122114,7/11/1993,375,161539.9
3834,1121970,7/12/1993,13875,175414.9
3834,1122258,7/13/1993,262,175676.9
3834,1122560,7/18/1993,1600,177276.9
3834,1122490,7/31/1993,14.6,177291.5
3834,3657071,7/31/1993,73.5,177365
3834,1122043,8/6/1993,3114,180479
3834,1122187,8/7/1993,3189,183668
3834,1122115,8/11/1993,375,184043
3834,1121971,8/12/1993,13875,197918
3834,1122456,8/12/1993,3960,201878
3834,1122259,8/13/1993,262,202140
3834,1122331,8/17/1993,1800,203940
3834,1122561,8/17/1993,2000,205940
3834,1122491,8/31/1993,14.6,205954.6
3834,3657072,8/31/1993,96.1,206050.7
3834,1122453,9/1/1993,2040,208090.7
3834,1122450,9/2/1993,5520,213610.7
3834,1122044,9/6/1993,3114,216724.7
3834,1122188,9/7/1993,3189,219913.7
3834,1122116,9/11/1993,375,220288.7
3834,1121972,9/12/1993,13875,234163.7
3834,1122332,9/12/1993,2200,236363.7
3834,1122260,9/13/1993,262,236625.7
3834,1122562,9/16/1993,2700,239325.7
3834,1122492,9/30/1993,14.6,239340.3
3834,3657073,9/30/1993,88.6,239428.9
3834,1122045,10/6/1993,3114,242542.9
3834,1122189,10/7/1993,3189,245731.9
3834,1122117,10/11/1993,375,246106.9
3834,1121973,10/12/1993,13875,259981.9
3834,1122261,10/13/1993,262,260243.9
3834,1122333,10/16/1993,1500,261743.9
3834,1122563,10/16/1993,3100,264843.9
3834,1122493,10/31/1993,14.6,264858.5
3834,3657074,10/31/1993,109.8,264968.3
3834,1122046,11/6/1993,3114,268082.3
3834,1122190,11/7/1993,3189,271271.3
3834,1122118,11/11/1993,375,271646.3
3834,1121974,11/12/1993,13875,285521.3
3834,1122262,11/13/1993,262,285783.3
3834,1122564,11/15/1993,1500,287283.3
3834,1122334,11/24/1993,1600,288883.3
3834,1122494,11/30/1993,14.6,288897.9
3834,3657075,11/30/1993,124.4,289022.3
3834,1122047,12/6/1993,3114,292136.3
3834,1122191,12/7/1993,3189,295325.3
3834,1122119,12/11/1993,375,295700.3
3834,1121975,12/12/1993,20812,316512.3
3834,1122263,12/13/1993,262,316774.3
3834,1122335,12/14/1993,2000,318774.3
3834,1122565,12/15/1993,7800,326574.3
3834,1122451,12/26/1993,5520,332094.3
3834,1122408,12/28/1993,2560,334654.3
3834,1122495,12/31/1993,14.6,334668.9
3834,3657076,12/31/1993,136.3,334805.2
3834,1122048,1/6/1994,3114,337919.2
3834,1122192,1/7/1994,3189,341108.2
3834,1122120,1/11/1994,375,341483.2
3834,1121976,1/12/1994,13875,355358.2
3834,1122264,1/13/1994,262,355620.2
3834,1122566,1/14/1994,4000,359620.2
3834,1122420,1/19/1994,1320,360940.2
3834,1122423,1/21/1994,2520,363460.2
3834,1122422,1/23/1994,1560,365020.2
3834,1122425,1/24/1994,2760,367780.2
3834,1122463,1/24/1994,4200,371980.2
3834,1122336,1/25/1994,1500,373480.2
3834,1122421,1/28/1994,2880,376360.2
3834,1122496,1/31/1994,14.6,376374.8
3834,3657077,1/31/1994,102.5,376477.3
3834,1122049,2/6/1994,3114,379591.3
3834,1122193,2/7/1994,3189,382780.3
3834,1122121,2/11/1994,375,383155.3
3834,1121977,2/12/1994,13875,397030.3
3834,1122265,2/13/1994,262,397292.3
3834,1122337,2/13/1994,2100,399392.3
3834,1122567,2/13/1994,2600,401992.3
3834,1122497,2/28/1994,14.6,402006.9
3834,3657078,2/28/1994,72.4,402079.3
3834,1122050,3/6/1994,3114,405193.3
3834,1122194,3/7/1994,3189,408382.3
3834,1122338,3/8/1994,1700,410082.3
3834,1122122,3/11/1994,375,410457.3
3834,1121978,3/12/1994,13875,424332.3
3834,1122266,3/13/1994,262,424594.3
3834,1122568,3/15/1994,400,424994.3
3834,1122460,3/29/1994,3720,428714.3
3834,1122461,3/29/1994,5760,434474.3
3834,1122498,3/31/1994,14.6,434488.9
3834,3657079,3/31/1994,93.7,434582.6
3834,1122051,4/6/1994,3114,437696.6
3834,1122195,4/7/1994,3189,440885.6
3834,1122339,4/10/1994,1300,442185.6
3834,1122123,4/11/1994,375,442560.6
3834,1121979,4/12/1994,13875,456435.6
3834,1122267,4/13/1994,262,456697.6
3834,1122569,4/14/1994,1500,458197.6
3834,1122499,4/30/1994,14.6,458212.2
3834,3657080,4/30/1994,84.1,458296.3
3834,1122052,5/6/1994,3114,461410.3
3834,1122196,5/7/1994,3189,464599.3
3834,1122340,5/8/1994,2300,466899.3
3834,1122124,5/11/1994,375,467274.3
3834,1121980,5/12/1994,13875,481149.3
3834,1122268,5/13/1994,262,481411.3
3834,1122570,5/14/1994,3600,485011.3
3834,1122462,5/20/1994,5040,490051.3
3834,1122500,5/31/1994,14.6,490065.9
3834,3657081,5/31/1994,90.6,490156.5
3834,1122053,6/6/1994,3114,493270.5
3834,1122197,6/7/1994,3189,496459.5
3834,1122125,6/11/1994,375,496834.5
3834,1121981,6/12/1994,20812,517646.5
3834,1122269,6/13/1994,262,517908.5
3834,1122571,6/13/1994,2500,520408.5
3834,1122341,6/25/1994,1800,522208.5
3834,1122397,6/25/1994,11520,533728.5
3834,1122501,6/30/1994,14.6,533743.1
3834,3657082,6/30/1994,106.9,533850
3834,1122054,7/6/1994,3114,536964
3834,1122198,7/7/1994,3189,540153
3834,1122126,7/11/1994,375,540528
3834,1121982,7/12/1994,13875,554403
3834,1122270,7/13/1994,262,554665
3834,1122572,7/13/1994,3700,558365
3834,1122459,7/14/1994,3000,561365
3834,1122342,7/22/1994,2800,564165
3834,1122502,7/31/1994,14.6,564179.6
3834,3657083,7/31/1994,89.1,564268.7
3834,1122343,8/3/1994,1800,566068.7
3834,1122055,8/6/1994,3114,569182.7
3834,1122199,8/7/1994,3189,572371.7
3834,1122127,8/11/1994,375,572746.7
3834,1121983,8/12/1994,13875,586621.7
3834,1122573,8/12/1994,1500,588121.7
3834,1122271,8/13/1994,262,588383.7
3834,1122503,8/31/1994,14.6,588398.3
3834,3657084,8/31/1994,100.5,588498.8
3834,1122056,9/6/1994,3114,591612.8
3834,1122344,9/6/1994,1900,593512.8
3834,1122200,9/7/1994,3189,596701.8
3834,1122128,9/11/1994,375,597076.8
3834,1122574,9/11/1994,2000,599076.8
3834,1121984,9/12/1994,13875,612951.8
3834,1122272,9/13/1994,262,613213.8
3834,1122465,9/15/1994,5520,618733.8
3834,1122504,9/30/1994,14.6,618748.4
3834,3657085,9/30/1994,112.3,618860.7
3834,1122057,10/6/1994,3114,621974.7
3834,1122201,10/7/1994,3189,625163.7
3834,1122129,10/11/1994,375,625538.7
3834,1122575,10/11/1994,3100,628638.7
3834,1121985,10/12/1994,13875,642513.7
3834,1122345,10/12/1994,1921,644434.7
3834,1122273,10/13/1994,262,644696.7
3834,1122505,10/31/1994,14.6,644711.3
3834,3657086,10/31/1994,136.8,644848.1
3834,1122458,11/3/1994,4080,648928.1
3834,1122058,11/6/1994,3114,652042.1
3834,1122457,11/6/1994,4320,656362.1
3834,1122202,11/7/1994,3189,659551.1
3834,1122576,11/10/1994,3600,663151.1
3834,1122130,11/11/1994,375,663526.1
3834,1121986,11/12/1994,13875,677401.1
3834,1122346,11/12/1994,1921,679322.1
3834,1122274,11/13/1994,262,679584.1
3834,1122506,11/30/1994,14.6,679598.7
3834,3657087,11/30/1994,143.2,679741.9
3834,1122059,12/6/1994,3114,682855.9
3834,1122203,12/7/1994,3189,686044.9
3834,1122577,12/10/1994,2100,688144.9
3834,1122131,12/11/1994,375,688519.9
3834,1121987,12/12/1994,20812,709331.9
3834,1122347,12/12/1994,1921,711252.9
3834,1122275,12/13/1994,262,711514.9
3834,1122409,12/30/1994,3520,715034.9
3834,1122507,12/31/1994,14.6,715049.5
3834,3657088,12/31/1994,175.4,715224.9
3834,1122060,1/6/1995,3114,718338.9
3834,1122204,1/7/1995,3189,721527.9
3834,1122578,1/9/1995,8200,729727.9
3834,1122427,1/10/1995,2280,732007.9
3834,1122132,1/11/1995,375,732382.9
3834,1122426,1/11/1995,3480,735862.9
3834,1121988,1/12/1995,13875,749737.9
3834,1122348,1/12/1995,1921,751658.9
3834,1122276,1/13/1995,262,751920.9
3834,1122428,1/16/1995,2280,754200.9
3834,1122431,1/19/1995,3480,757680.9
3834,1122404,1/22/1995,10080,767760.9
3834,1122429,1/23/1995,2400,770160.9
3834,1122430,1/24/1995,2640,772800.9
3834,1122508,1/31/1995,14.6,772815.5
3834,3657089,1/31/1995,118.8,772934.3
3834,1122061,2/6/1995,3114,776048.3
3834,1122205,2/7/1995,3189,779237.3
3834,1122579,2/8/1995,8900,788137.3
3834,1122133,2/11/1995,375,788512.3
3834,1121989,2/12/1995,13875,802387.3
3834,1122349,2/12/1995,1921,804308.3
3834,1122277,2/13/1995,262,804570.3
3834,1122509,2/28/1995,14.6,804584.9
3834,3657090,2/28/1995,93.6,804678.5
3834,1122062,3/6/1995,3114,807792.5
3834,1122206,3/7/1995,3189,810981.5
3834,1122580,3/10/1995,1600,812581.5
3834,1122134,3/11/1995,375,812956.5
3834,1122467,3/11/1995,4920,817876.5
3834,1121990,3/12/1995,13875,831751.5
3834,1122350,3/12/1995,1921,833672.5
3834,1122278,3/13/1995,262,833934.5
3834,1122510,3/31/1995,14.6,833949.1
3834,3657091,3/31/1995,116.8,834065.9
3834,1122063,4/6/1995,3114,837179.9
3834,1122207,4/7/1995,3189,840368.9
3834,1122581,4/9/1995,1100,841468.9
3834,1122135,4/11/1995,375,841843.9
3834,1121991,4/12/1995,13875,855718.9
3834,1122351,4/12/1995,1921,857639.9
3834,1122279,4/13/1995,262,857901.9
3834,1122511,4/30/1995,14.6,857916.5
3834,3657092,4/30/1995,129,858045.5
3834,1122469,5/1/1995,1200,859245.5
3834,1122064,5/6/1995,3114,862359.5
3834,1122208,5/7/1995,3189,865548.5
3834,1122582,5/9/1995,100,865648.5
3834,1122136,5/11/1995,375,866023.5
3834,1121992,5/12/1995,13875,879898.5
3834,1122352,5/12/1995,1921,881819.5
3834,1122280,5/13/1995,262,882081.5
3834,1122512,5/31/1995,14.6,882096.1
3834,3657093,5/31/1995,144.5,882240.6
3834,1122065,6/6/1995,3114,885354.6
3834,1122209,6/7/1995,3189,888543.6
3834,1122583,6/8/1995,6800,895343.6
3834,1122137,6/11/1995,375,895718.6
3834,1121993,6/12/1995,20812,916530.6
3834,1122353,6/12/1995,1921,918451.6
3834,1122281,6/13/1995,262,918713.6
3834,1122398,6/17/1995,20000,938713.6
3834,1122513,6/30/1995,14.6,938728.2
3834,3657094,6/30/1995,122.5,938850.7
3834,1122066,7/6/1995,3114,941964.7
3834,1122210,7/7/1995,3189,945153.7
3834,1122584,7/8/1995,1900,947053.7
3834,1122138,7/11/1995,375,947428.7
3834,1121994,7/12/1995,13875,961303.7
3834,1122354,7/12/1995,1921,963224.7
3834,1122282,7/13/1995,262,963486.7
3834,1122514,7/31/1995,14.6,963501.3
3834,3657095,7/31/1995,110.1,963611.4
3834,1122067,8/6/1995,3114,966725.4
3834,1122211,8/7/1995,3189,969914.4
3834,1122585,8/7/1995,2600,972514.4
3834,1122139,8/11/1995,375,972889.4
3834,1121995,8/12/1995,13875,986764.4
3834,1122355,8/12/1995,1921,988685.4
3834,1122283,8/13/1995,262,988947.4
3834,1122515,8/31/1995,14.6,988962
3834,3657096,8/31/1995,125.5,989087.5
3834,1122068,9/6/1995,3114,992201.5
3834,1122586,9/6/1995,3700,995901.5
3834,1122212,9/7/1995,3189,999090.5
3834,1122140,9/11/1995,375,999465.5
3834,1121996,9/12/1995,13875,1013340.5
3834,1122356,9/12/1995,1921,1015261.5
3834,1122284,9/13/1995,262,1015523.5
3834,1122516,9/30/1995,14.6,1015538.1
3834,3657097,9/30/1995,129.6,1015667.7
3834,1122468,10/3/1995,1320,1016987.7
3834,1122069,10/6/1995,3114,1020101.7
3834,1122587,10/6/1995,2800,1022901.7
3834,1122213,10/7/1995,3189,1026090.7
3834,1122141,10/11/1995,375,1026465.7
3834,1121997,10/12/1995,13875,1040340.7
3834,1122285,10/13/1995,262,1040602.7
3834,1122357,10/13/1995,1400,1042002.7
3834,1122358,10/31/1995,1400,1043402.7
3834,1122517,10/31/1995,14.6,1043417.3
3834,3657098,10/31/1995,136.4,1043553.7
3834,1122588,11/5/1995,4400,1047953.7
3834,1122070,11/6/1995,3114,1051067.7
3834,1122214,11/7/1995,3189,1054256.7
3834,1122142,11/11/1995,375,1054631.7
3834,1121998,11/12/1995,13875,1068506.7
3834,1122286,11/13/1995,262,1068768.7
3834,1122466,11/17/1995,3600,1072368.7
3834,1122518,11/30/1995,14.6,1072383.3
3834,3657099,11/30/1995,131.6,1072514.9
3834,1122589,12/5/1995,8000,1080514.9
3834,1122071,12/6/1995,3114,1083628.9
3834,1122215,12/7/1995,3189,1086817.9
3834,1122143,12/11/1995,375,1087192.9
3834,1121999,12/12/1995,20812,1108004.9
3834,1122287,12/13/1995,262,1108266.9
3834,1122359,12/13/1995,2200,1110466.9
3834,1122410,12/22/1995,2560,1113026.9
3834,1122519,12/31/1995,14.6,1113041.5
3834,3657100,12/31/1995,132,1113173.5
3834,1122433,1/1/1996,2160,1115333.5
3834,1122590,1/4/1996,4800,1120133.5
3834,1122072,1/6/1996,3114,1123247.5
3834,1122216,1/7/1996,3189,1126436.5
3834,1122144,1/11/1996,375,1126811.5
3834,1122000,1/12/1996,13875,1140686.5
3834,1122288,1/13/1996,262,1140948.5
3834,1122360,1/14/1996,2100,1143048.5
3834,1122434,1/22/1996,1920,1144968.5
3834,1122405,1/25/1996,2240,1147208.5
3834,1122432,1/25/1996,2520,1149728.5
3834,1122435,1/25/1996,1440,1151168.5
3834,1122436,1/27/1996,720,1151888.5
3834,1122437,1/28/1996,3240,1155128.5
3834,1122474,1/28/1996,1920,1157048.5
3834,1122520,1/31/1996,14.6,1157063.1
3834,3657101,1/31/1996,113.1,1157176.2
3834,1122591,2/3/1996,4100,1161276.2
3834,1122073,2/6/1996,3114,1164390.2
3834,1122217,2/7/1996,3189,1167579.2
3834,1122145,2/11/1996,375,1167954.2
3834,1122001,2/12/1996,13875,1181829.2
3834,1122289,2/13/1996,262,1182091.2
3834,1122361,2/24/1996,2000,1184091.2
3834,1122521,2/29/1996,14.6,1184105.8
3834,3657102,2/29/1996,99.9,1184205.7
3834,1122592,3/4/1996,5800,1190005.7
3834,1122074,3/6/1996,3114,1193119.7
3834,1122218,3/7/1996,3189,1196308.7
3834,1122146,3/11/1996,375,1196683.7
3834,1122002,3/12/1996,13875,1210558.7
3834,1122290,3/13/1996,262,1210820.7
3834,1122362,3/15/1996,2100,1212920.7
3834,1122522,3/31/1996,14.6,1212935.3
3834,3657103,3/31/1996,101.4,1213036.7
3834,1122593,4/3/1996,5400,1218436.7
3834,1122075,4/6/1996,3114,1221550.7
3834,1122219,4/7/1996,3189,1224739.7
3834,1122147,4/11/1996,375,1225114.7
3834,1122003,4/12/1996,13875,1238989.7
3834,1122291,4/13/1996,262,1239251.7
3834,1122363,4/14/1996,1100,1240351.7
3834,1122523,4/30/1996,14.6,1240366.3
3834,3657104,4/30/1996,100.9,1240467.2
3834,1122594,5/3/1996,5600,1246067.2
3834,1122076,5/6/1996,3114,1249181.2
3834,1122220,5/7/1996,3189,1252370.2
3834,1122148,5/11/1996,375,1252745.2
3834,1122004,5/12/1996,13875,1266620.2
3834,1122292,5/13/1996,262,1266882.2
3834,1122364,5/13/1996,1900,1268782.2
3834,1122524,5/31/1996,14.6,1268796.8
3834,3657105,5/31/1996,105,1268901.8
3834,1122595,6/2/1996,6200,1275101.8
3834,1122077,6/6/1996,3114,1278215.8
3834,1122221,6/7/1996,3189,1281404.8
3834,1122149,6/11/1996,375,1281779.8
3834,1122005,6/12/1996,20812,1302591.8
3834,1122293,6/13/1996,262,1302853.8
3834,1122365,6/14/1996,1900,1304753.8
3834,1122525,6/30/1996,14.6,1304768.4
3834,3657106,6/30/1996,114.5,1304882.9
3834,1122596,7/2/1996,6600,1311482.9
3834,1122078,7/6/1996,3114,1314596.9
3834,1122222,7/7/1996,3189,1317785.9
3834,1122150,7/11/1996,375,1318160.9
3834,1122006,7/12/1996,13875,1332035.9
3834,1122294,7/13/1996,262,1332297.9
3834,1122366,7/24/1996,2100,1334397.9
3834,1122526,7/31/1996,14.6,1334412.5
3834,3657107,7/31/1996,121.7,1334534.2
3834,1122597,8/1/1996,9200,1343734.2
3834,1122079,8/6/1996,3114,1346848.2
3834,1122223,8/7/1996,3189,1350037.2
3834,1122151,8/11/1996,375,1350412.2
3834,1122007,8/12/1996,13875,1364287.2
3834,1122295,8/13/1996,262,1364549.2
3834,1122367,8/18/1996,2200,1366749.2
3834,1122527,8/31/1996,14.6,1366763.8
3834,1122598,8/31/1996,3400,1370163.8
3834,3657108,8/31/1996,103.8,1370267.6
3834,1122080,9/6/1996,3114,1373381.6
3834,1122224,9/7/1996,3189,1376570.6
3834,1122152,9/11/1996,375,1376945.6
3834,1122008,9/12/1996,13875,1390820.6
3834,1122296,9/13/1996,262,1391082.6
3834,1122470,9/21/1996,4920,1396002.6
3834,1122368,9/28/1996,1800,1397802.6
3834,1122528,9/30/1996,14.6,1397817.2
3834,1122599,9/30/1996,3200,1401017.2
3834,3657109,9/30/1996,102.3,1401119.5
3834,1122081,10/6/1996,3114,1404233.5
3834,1122225,10/7/1996,3189,1407422.5
3834,1122153,10/11/1996,375,1407797.5
3834,1122009,10/12/1996,13875,1421672.5
3834,1122297,10/13/1996,262,1421934.5
3834,1122369,10/16/1996,1200,1423134.5
3834,1122370,10/28/1996,1700,1424834.5
3834,1122600,10/30/1996,2600,1427434.5
3834,1122529,10/31/1996,14.6,1427449.1
3834,3657110,10/31/1996,91.6,1427540.7
3834,1122082,11/6/1996,3114,1430654.7
3834,1122226,11/7/1996,3189,1433843.7
3834,1122154,11/11/1996,375,1434218.7
3834,1122010,11/12/1996,13875,1448093.7
3834,1122298,11/13/1996,262,1448355.7
3834,1122601,11/29/1996,6200,1454555.7
3834,1122530,11/30/1996,14.6,1454570.3
3834,3657111,11/30/1996,99.7,1454670
3834,1122083,12/6/1996,3114,1457784
3834,1122227,12/7/1996,3189,1460973
3834,1122155,12/11/1996,375,1461348
3834,1122011,12/12/1996,20812,1482160
3834,1122299,12/13/1996,262,1482422
3834,1122371,12/13/1996,2600,1485022
3834,1122411,12/25/1996,4320,1489342
3834,1122602,12/29/1996,3500,1492842
3834,1122531,12/31/1996,14.6,1492856.6
3834,3657112,12/31/1996,111.8,1492968.4
3834,1122372,1/2/1997,2100,1495068.4
3834,1122084,1/6/1997,3114,1498182.4
3834,1122228,1/7/1997,3189,1501371.4
3834,1122156,1/11/1997,375,1501746.4
3834,1122012,1/12/1997,13875,1515621.4
3834,1122300,1/13/1997,262,1515883.4
3834,1122442,1/17/1997,840,1516723.4
3834,1122441,1/18/1997,2880,1519603.4
3834,1122406,1/19/1997,9440,1529043.4
3834,1122440,1/26/1997,1440,1530483.4
3834,1122603,1/28/1997,200,1530683.4
3834,1122373,1/30/1997,1300,1531983.4
3834,1122532,1/31/1997,14.6,1531998
3834,3657113,1/31/1997,87,1532085
3834,1122085,2/6/1997,3114,1535199
3834,1122229,2/7/1997,3189,1538388
3834,1122157,2/11/1997,375,1538763
3834,1122013,2/12/1997,13875,1552638
3834,1122301,2/13/1997,262,1552900
3834,1122604,2/27/1997,4700,1557600
3834,1122533,2/28/1997,14.6,1557614.6
3834,3657114,2/28/1997,70.2,1557684.8
3834,1122086,3/6/1997,3114,1560798.8
3834,1122230,3/7/1997,3189,1563987.8
3834,1122158,3/11/1997,375,1564362.8
3834,1122014,3/12/1997,13875,1578237.8
3834,1122302,3/13/1997,262,1578499.8
3834,1122374,3/28/1997,2300,1580799.8
3834,1122605,3/29/1997,3000,1583799.8
3834,1122534,3/31/1997,14.6,1583814.4
3834,3657115,3/31/1997,80.2,1583894.6
3834,1122087,4/6/1997,3114,1587008.6
3834,1122231,4/7/1997,3189,1590197.6
3834,1122159,4/11/1997,375,1590572.6
3834,1122015,4/12/1997,13875,1604447.6
3834,1122303,4/13/1997,262,1604709.6
3834,1122375,4/15/1997,1400,1606109.6
3834,1122478,4/15/1997,2520,1608629.6
3834,1122606,4/28/1997,3600,1612229.6
3834,1122535,4/30/1997,14.6,1612244.2
3834,3657116,4/30/1997,83.4,1612327.6
3834,1122376,5/4/1997,2000,1614327.6
3834,1122088,5/6/1997,3114,1617441.6
3834,1122232,5/7/1997,3189,1620630.6
3834,1122160,5/11/1997,375,1621005.6
3834,1122016,5/12/1997,13875,1634880.6
3834,1122304,5/13/1997,262,1635142.6
3834,1122607,5/28/1997,3600,1638742.6
3834,1122536,5/31/1997,14.6,1638757.2
3834,3657117,5/31/1997,78,1638835.2
3834,1122089,6/6/1997,3114,1641949.2
3834,1122233,6/7/1997,3189,1645138.2
3834,1122161,6/11/1997,375,1645513.2
3834,1122017,6/12/1997,20812,1666325.2
3834,1122305,6/13/1997,262,1666587.2
3834,1122377,6/14/1997,2000,1668587.2
3834,1122608,6/27/1997,8100,1676687.2
3834,1122537,6/30/1997,14.6,1676701.8
3834,3657118,6/30/1997,101.6,1676803.4
3834,1122475,7/1/1997,4680,1681483.4
3834,1122090,7/6/1997,3114,1684597.4
3834,1122234,7/7/1997,3189,1687786.4
3834,1122162,7/11/1997,375,1688161.4
3834,1122018,7/12/1997,13875,1702036.4
3834,1122378,7/12/1997,2100,1704136.4
3834,1122306,7/13/1997,262,1704398.4
3834,1122609,7/27/1997,4700,1709098.4
3834,1122538,7/31/1997,14.6,1709113
3834,3657119,7/31/1997,83.4,1709196.4
3834,1122091,8/6/1997,3114,1712310.4
3834,1122235,8/7/1997,3189,1715499.4
3834,1122379,8/10/1997,2000,1717499.4
3834,1122163,8/11/1997,375,1717874.4
3834,1122019,8/12/1997,13875,1731749.4
3834,1122307,8/13/1997,262,1732011.4
3834,1122610,8/26/1997,4000,1736011.4
3834,1122477,8/28/1997,1080,1737091.4
3834,1122539,8/31/1997,14.6,1737106
3834,3657120,8/31/1997,80.5,1737186.5
3834,1122092,9/6/1997,3114,1740300.5
3834,1122236,9/7/1997,3189,1743489.5
3834,1122164,9/11/1997,375,1743864.5
3834,1122020,9/12/1997,13875,1757739.5
3834,1122308,9/13/1997,262,1758001.5
3834,1122380,9/20/1997,1700,1759701.5
3834,1122611,9/25/1997,1400,1761101.5
3834,1122540,9/30/1997,14.6,1761116.1
3834,3657121,9/30/1997,87.8,1761203.9
3834,1122381,10/4/1997,1500,1762703.9
3834,1122093,10/6/1997,3114,1765817.9
3834,1122237,10/7/1997,3189,1769006.9
3834,1122165,10/11/1997,375,1769381.9
3834,1122021,10/12/1997,13875,1783256.9
3834,1122309,10/13/1997,262,1783518.9
3834,1122612,10/25/1997,2900,1786418.9
3834,1122479,10/29/1997,5760,1792178.9
3834,1122541,10/31/1997,14.6,1792193.5
3834,3657122,10/31/1997,106.9,1792300.4
3834,1122094,11/6/1997,3114,1795414.4
3834,1122238,11/7/1997,3189,1798603.4
3834,1122382,11/10/1997,2600,1801203.4
3834,1122166,11/11/1997,375,1801578.4
3834,1122022,11/12/1997,13875,1815453.4
3834,1122310,11/13/1997,262,1815715.4
3834,1122613,11/24/1997,5000,1820715.4
3834,1122542,11/30/1997,14.6,1820730
3834,3657123,11/30/1997,91.5,1820821.5
3834,1122095,12/6/1997,3114,1823935.5
3834,1122239,12/7/1997,3189,1827124.5
3834,1122383,12/10/1997,2400,1829524.5
3834,1122167,12/11/1997,375,1829899.5
3834,1122023,12/12/1997,20812,1850711.5
3834,1122311,12/13/1997,262,1850973.5
3834,1122614,12/24/1997,8700,1859673.5
3834,1122543,12/31/1997,14.6,1859688.1
3834,3657124,12/31/1997,104,1859792.1
3834,1122447,1/1/1998,2520,1862312.1
3834,1122449,1/4/1998,2040,1864352.1
3834,1122096,1/6/1998,3114,1867466.1
3834,1122240,1/7/1998,3189,1870655.1
3834,1122168,1/11/1998,375,1871030.1
3834,1122024,1/12/1998,13875,1884905.1
3834,1122444,1/12/1998,3240,1888145.1
3834,1122312,1/13/1998,262,1888407.1
3834,1122407,1/23/1998,5120,1893527.1
3834,1122615,1/23/1998,1200,1894727.1
3834,1122384,1/28/1998,1500,1896227.1
3834,1122544,1/31/1998,14.6,1896241.7
3834,3657125,1/31/1998,78.9,1896320.6
3834,1122097,2/6/1998,3114,1899434.6
3834,1122241,2/7/1998,3189,1902623.6
3834,1122169,2/11/1998,375,1902998.6
3834,1122025,2/12/1998,13875,1916873.6
3834,1122313,2/13/1998,262,1917135.6
3834,1122385,2/16/1998,1800,1918935.6
3834,1122545,2/28/1998,14.6,1918950.2
3834,3657126,2/28/1998,72.6,1919022.8
3834,1122386,3/1/1998,2100,1921122.8
3834,1122098,3/6/1998,3114,1924236.8
3834,1122480,3/6/1998,1200,1925436.8
3834,1122242,3/7/1998,3189,1928625.8
3834,1122170,3/11/1998,375,1929000.8
3834,1122026,3/12/1998,13875,1942875.8
3834,1122314,3/13/1998,262,1943137.8
3834,1122616,3/24/1998,9100,1952237.8
3834,1122546,3/31/1998,14.6,1952252.4
3834,3657127,3/31/1998,77.4,1952329.8
3834,1122099,4/6/1998,3114,1955443.8
3834,1122243,4/7/1998,3189,1958632.8
3834,1122171,4/11/1998,375,1959007.8
3834,1122027,4/12/1998,13875,1972882.8
3834,1122315,4/13/1998,262,1973144.8
3834,1122387,4/17/1998,1500,1974644.8
3834,1122547,4/30/1998,14.6,1974659.4
3834,3657128,4/30/1998,73.1,1974732.5
3834,1122388,5/1/1998,1600,1976332.5
3834,1122100,5/6/1998,3114,1979446.5
3834,1122244,5/7/1998,3189,1982635.5
3834,1122172,5/11/1998,375,1983010.5
3834,1122028,5/12/1998,13875,1996885.5
3834,1122316,5/13/1998,262,1997147.5
3834,1122548,5/31/1998,14.6,1997162.1
3834,3657129,5/31/1998,93.2,1997255.3
3834,1122101,6/6/1998,3114,2000369.3
3834,1122245,6/7/1998,3189,2003558.3
3834,1122173,6/11/1998,375,2003933.3
3834,1122029,6/12/1998,20812,2024745.3
3834,1122317,6/13/1998,262,2025007.3
3834,1122389,6/13/1998,1600,2026607.3
3834,1122617,6/22/1998,18600,2045207.3
3834,1122549,6/30/1998,14.6,2045221.9
3834,3657130,6/30/1998,114.3,2045336.2
3834,1122102,7/6/1998,3114,2048450.2
3834,1122246,7/7/1998,3189,2051639.2
3834,1122174,7/11/1998,375,2052014.2
3834,1122030,7/12/1998,13875,2065889.2
3834,1122318,7/13/1998,262,2066151.2
3834,1122390,7/14/1998,1900,2068051.2
3834,1122481,7/18/1998,4680,2072731.2
3834,1122391,7/31/1998,2800,2075531.2
3834,1122550,7/31/1998,14.6,2075545.8
3834,3657131,7/31/1998,81.8,2075627.6
3834,1122103,8/6/1998,3114,2078741.6
3834,1122247,8/7/1998,3189,2081930.6
3834,1122175,8/11/1998,375,2082305.6
3834,1122031,8/12/1998,13875,2096180.6
3834,1122319,8/13/1998,262,2096442.6
3834,1122551,8/31/1998,14.6,2096457.2
3834,3657132,8/31/1998,85.5,2096542.7
3834,1122392,9/1/1998,2500,2099042.7
